14840KMKG MKG20050406032009204/06/05 03:20:31  5-MIN KMKG 060820Z 17003KT 9SM CLR 12/08 A2993 620 80  400 170/03 RMK AO2
14840KMKG MKG20050406032509204/06/05 03:25:31  5-MIN KMKG 060825Z 17004KT 9SM CLR 12/08 A2993 620 80  400 180/04 RMK AO2
14840KMKG MKG20050406033009204/06/05 03:30:31  5-MIN KMKG 060830Z 18003KT 9SM CLR 12/09 A2993 620 80  500 180/03 RMK AO2
14840KMKG MKG20050406033509204/06/05 03:35:31  5-MIN KMKG 060835Z 18005KT 9SM CLR 13/09 A2993 620 77  500 180/05 RMK AO2
14840KMKG MKG20050406034009204/06/05 03:40:31  5-MIN KMKG 060840Z 18007KT 9SM CLR 13/09 A2993 620 80  500 180/07 RMK AO2
14840KMKG MKG20050406034509204/06/05 03:45:31  5-MIN KMKG 060845Z 18006KT 9SM CLR 13/09 A2993 620 77  600 180/06 RMK AO2
14840KMKG MKG20050406035011504/06/05 03:50:31  5-MIN KMKG 060850Z 18007KT 9SM CLR 13/09 A2993 620 77  600 190/07 RMK AO2 SLP133 T01330094 53005
14840KMKG MKG20050406035511504/06/05 03:55:31  5-MIN KMKG 060855Z 19006KT 9SM CLR 13/09 A2993 620 77  600 190/06 RMK AO2 SLP134 T01330094 55005
14840KMKG MKG20050406040009204/06/05 04:00:31  5-MIN KMKG 060900Z 18007KT 9SM CLR 13/09 A2993 620 77  600 180/07 RMK AO2
14840KMKG MKG20050406040509404/06/05 04:05:31  5-MIN KMKG 060905Z 18008KT 9SM FEW060 14/09 A2993 620 74 700 190/08 RMK AO2
14840KMKG MKG20050406041009404/06/05 04:10:31  5-MIN KMKG 060910Z 19007KT 9SM FEW060 14/09 A2993 620 74 700 190/07 RMK AO2
14840KMKG MKG20050406041509404/06/05 04:15:31  5-MIN KMKG 060915Z 18006KT 9SM FEW060 14/09 A2993 620 74 700 190/06 RMK AO2
14840KMKG MKG20050406042009604/06/05 04:20:31  5-MIN KMKG 060920Z 18006KT 10SM FEW060 14/09 A2993 620  74 700 190/06 RMK AO2
14840KMKG MKG20050406042509604/06/05 04:25:31  5-MIN KMKG 060925Z 18007KT 10SM FEW060 14/09 A2993 620  74 700 190/07 RMK AO2
14840KMKG MKG20050406043009604/06/05 04:30:31  5-MIN KMKG 060930Z 19005KT 10SM FEW060 14/09 A2993 620  74 700 190/05 RMK AO2
14840KMKG MKG20050406043509604/06/05 04:35:31  5-MIN KMKG 060935Z 19005KT 10SM FEW060 13/09 A2994 620  77 600 190/05 RMK AO2
14840KMKG MKG20050406044009604/06/05 04:40:31  5-MIN KMKG 060940Z 19005KT 10SM FEW060 13/09 A2994 610  77 600 190/05 RMK AO2
14840KMKG MKG20050406044509304/06/05 04:45:31  5-MIN KMKG 060945Z 18005KT 10SM CLR 13/09 A2994 610 77  600 190/05 RMK AO2
14840KMKG MKG20050406045011004/06/05 04:50:31  5-MIN KMKG 060950Z 19005KT 10SM CLR 13/09 A2994 610 77  600 190/05 RMK AO2 SLP139 T01330094
14840KMKG MKG20050406045511004/06/05 04:55:31  5-MIN KMKG 060955Z 19005KT 10SM CLR 13/09 A2994 610 77  600 190/05 RMK AO2 SLP139 T01330094
14840KMKG MKG20050406050009604/06/05 05:00:31  5-MIN KMKG 061000Z 19006KT 10SM FEW060 14/10 A2995 610  77 700 190/06 RMK AO2
14840KMKG MKG20050406050509604/06/05 05:05:31  5-MIN KMKG 061005Z 19005KT 10SM FEW060 13/09 A2995 610  77 600 190/05 RMK AO2
14840KMKG MKG20050406051009604/06/05 05:10:31  5-MIN KMKG 061010Z 19005KT 10SM SCT065 14/10 A2995 610  77 700 190/05 RMK AO2
14840KMKG MKG20050406051509604/06/05 05:15:31  5-MIN KMKG 061015Z 19006KT 10SM BKN065 14/10 A2995 610  77 700 190/06 RMK AO2
14840KMKG MKG20050406052009604/06/05 05:20:31  5-MIN KMKG 061020Z 19006KT 10SM BKN060 14/10 A2995 600  77 700 190/06 RMK AO2
14840KMKG MKG20050406052509604/06/05 05:25:31  5-MIN KMKG 061025Z 19005KT 10SM BKN065 14/10 A2995 600  74 700 190/05 RMK AO2
14840KMKG MKG20050406053009604/06/05 05:30:31  5-MIN KMKG 061030Z 19005KT 10SM BKN065 14/10 A2995 600  74 700 190/05 RMK AO2
14840KMKG MKG20050406053509604/06/05 05:35:31  5-MIN KMKG 061035Z 19007KT 10SM OVC065 14/10 A2995 600  74 700 190/07 RMK AO2
14840KMKG MKG20050406054009604/06/05 05:40:31  5-MIN KMKG 061040Z 19007KT 10SM OVC070 15/10 A2995 600  72 800 190/07 RMK AO2
14840KMKG MKG20050406054509604/06/05 05:45:31  5-MIN KMKG 061045Z 18005KT 10SM OVC070 14/10 A2996 600  74 700 190/05 RMK AO2
14840KMKG MKG20050406055011304/06/05 05:50:31  5-MIN KMKG 061050Z 18005KT 10SM OVC070 14/10 A2995 600  74 700 180/05 RMK AO2 SLP143 T01440100
14840KMKG MKG20050406055511304/06/05 05:55:31  5-MIN KMKG 061055Z 18006KT 10SM OVC075 14/10 A2995 600  74 700 190/06 RMK AO2 SLP143 T01440100
14840KMKG MKG20050406060009604/06/05 06:00:31  5-MIN KMKG 061100Z 19006KT 10SM OVC075 15/10 A2996 600  72 800 200/06 RMK AO2
14840KMKG MKG20050406060509604/06/05 06:05:31  5-MIN KMKG 061105Z 18005KT 10SM OVC075 14/10 A2996 600  74 700 190/05 RMK AO2
14840KMKG MKG20050406061009604/06/05 06:10:31  5-MIN KMKG 061110Z 17005KT 10SM OVC075 14/10 A2996 590  74 700 180/05 RMK AO2
14840KMKG MKG20050406061509604/06/05 06:15:31  5-MIN KMKG 061115Z 16004KT 10SM OVC080 14/10 A2996 600  74 700 170/04 RMK AO2
14840KMKG MKG20050406062009604/06/05 06:20:31  5-MIN KMKG 061120Z 17005KT 10SM OVC080 15/10 A2996 590  72 800 180/05 RMK AO2
14840KMKG MKG20050406062509604/06/05 06:25:31  5-MIN KMKG 061125Z 17005KT 10SM OVC080 14/10 A2996 590  74 700 170/05 RMK AO2
14840KMKG MKG20050406063009404/06/05 06:30:31  5-MIN KMKG 061130Z 17005KT 9SM OVC080 14/10 A2996 590 74 700 170/05 RMK AO2
14840KMKG MKG20050406063509404/06/05 06:35:31  5-MIN KMKG 061135Z 17005KT 9SM OVC080 14/10 A2996 590 74 700 180/05 RMK AO2
14840KMKG MKG20050406064009404/06/05 06:40:31  5-MIN KMKG 061140Z 17006KT 9SM BKN080 14/10 A2996 590 74 700 180/06 RMK AO2
14840KMKG MKG20050406064509404/06/05 06:45:31  5-MIN KMKG 061145Z 17007KT 9SM BKN075 14/10 A2996 590 74 700 180/07 RMK AO2
14840KMKG MKG20050406065012904/06/05 06:50:31  5-MIN KMKG 061150Z 18006KT 9SM BKN075 14/10 A2996 590 74 700 180/06 RMK AO2 SLP146 T01440100 10150 20111 55005
14840KMKG MKG20050406065512904/06/05 06:55:31  5-MIN KMKG 061155Z 17006KT 9SM BKN075 14/10 A2996 590 74 700 180/06 RMK AO2 SLP146 T01440100 10150 20111 51011
14840KMKG MKG20050406070009404/06/05 07:00:31  5-MIN KMKG 061200Z 18005KT 9SM BKN075 14/10 A2997 590 74 700 180/05 RMK AO2
14840KMKG MKG20050406070509604/06/05 07:05:31  5-MIN KMKG 061205Z 17004KT 10SM BKN070 14/10 A2997 590  74 700 170/04 RMK AO2
14840KMKG MKG20050406071009604/06/05 07:10:31  5-MIN KMKG 061210Z 18004KT 10SM BKN070 14/10 A2997 590  74 700 180/04 RMK AO2
14840KMKG MKG20050406071509604/06/05 07:15:31  5-MIN KMKG 061215Z 18003KT 10SM SCT075 14/10 A2997 590  74 700 190/03 RMK AO2
14840KMKG MKG20050406072009604/06/05 07:20:31  5-MIN KMKG 061220Z 19005KT 10SM SCT075 15/10 A2997 590  72 800 200/05 RMK AO2
14840KMKG MKG20050406072509604/06/05 07:25:31  5-MIN KMKG 061225Z 19005KT 10SM BKN075 15/11 A2997 590  74 800 190/05 RMK AO2
14840KMKG MKG20050406073009604/06/05 07:30:31  5-MIN KMKG 061230Z 19006KT 10SM SCT075 15/11 A2997 580  74 800 190/06 RMK AO2
14840KMKG MKG20050406073509604/06/05 07:35:31  5-MIN KMKG 061235Z 18006KT 10SM SCT075 16/11 A2997 590  72 800 190/06 RMK AO2
14840KMKG MKG20050406074009604/06/05 07:40:31  5-MIN KMKG 061240Z 19005KT 10SM SCT075 16/11 A2997 590  72 800 190/05 RMK AO2
14840KMKG MKG20050406074509604/06/05 07:45:31  5-MIN KMKG 061245Z 18007KT 10SM SCT075 16/11 A2997 590  72 800 180/07 RMK AO2
14840KMKG MKG20050406075011304/06/05 07:50:31  5-MIN KMKG 061250Z 17007KT 10SM SCT075 16/11 A2997 590  69 900 180/07 RMK AO2 SLP148 T01610106
14840KMKG MKG20050406075511304/06/05 07:55:31  5-MIN KMKG 061255Z 16007KT 10SM SCT075 16/11 A2997 580  69 900 170/07 RMK AO2 SLP148 T01610106
14840KMKG MKG20050406080009704/06/05 08:00:31  5-MIN KMKG 061300Z 18007KT 10SM FEW080 17/11 A2997 590  67 1000 180/07 RMK AO2
14840KMKG MKG20050406080509404/06/05 08:05:31  5-MIN KMKG 061305Z 18008KT 10SM CLR 17/11 A2997 590 67  1000 190/08 RMK AO2
14840KMKG MKG20050406081009404/06/05 08:10:31  5-MIN KMKG 061310Z 19010KT 10SM CLR 17/11 A2997 590 64  1000 190/10 RMK AO2
14840KMKG MKG20050406081509404/06/05 08:15:31  5-MIN KMKG 061315Z 19011KT 10SM CLR 17/11 A2997 590 64  1000 190/11 RMK AO2
14840KMKG MKG20050406082009404/06/05 08:20:31  5-MIN KMKG 061320Z 19008KT 10SM CLR 18/11 A2996 590 62  1100 190/08 RMK AO2
14840KMKG MKG20050406082509404/06/05 08:25:31  5-MIN KMKG 061325Z 20009KT 10SM CLR 18/11 A2996 590 62  1100 200/09 RMK AO2
14840KMKG MKG20050406083009404/06/05 08:30:31  5-MIN KMKG 061330Z 18008KT 10SM CLR 18/11 A2996 590 62  1100 190/08 RMK AO2
14840KMKG MKG20050406083509404/06/05 08:35:31  5-MIN KMKG 061335Z 19009KT 10SM CLR 18/11 A2996 590 60  1200 190/09 RMK AO2
14840KMKG MKG20050406084009404/06/05 08:40:31  5-MIN KMKG 061340Z 19009KT 10SM CLR 18/11 A2996 590 60  1200 190/09 RMK AO2
14840KMKG MKG20050406084509404/06/05 08:45:31  5-MIN KMKG 061345Z 19009KT 10SM CLR 18/11 A2996 590 60  1200 200/09 RMK AO2
14840KMKG MKG20050406085011104/06/05 08:50:31  5-MIN KMKG 061350Z 20012KT 10SM CLR 18/11 A2997 590 60  1200 200/12 RMK AO2 SLP147 T01830106
14840KMKG MKG20050406085511104/06/05 08:55:31  5-MIN KMKG 061355Z 19012KT 10SM CLR 19/11 A2996 590 58  1200 200/12 RMK AO2 SLP146 T01890106
14840KMKG MKG20050406090010004/06/05 09:00:31  5-MIN KMKG 061400Z 18011G18KT 10SM CLR 19/11 A2996 590  58 1200 190/11G18 RMK AO2
14840KMKG MKG20050406090509404/06/05 09:05:31  5-MIN KMKG 061405Z 18012KT 10SM CLR 19/11 A2996 590 58  1200 190/12 RMK AO2
14840KMKG MKG20050406091009404/06/05 09:10:31  5-MIN KMKG 061410Z 19012KT 10SM CLR 19/11 A2996 590 58  1200 190/12 RMK AO2
14840KMKG MKG20050406091509404/06/05 09:15:31  5-MIN KMKG 061415Z 19012KT 10SM CLR 19/11 A2996 590 58  1200 200/12 RMK AO2
14840KMKG MKG20050406092009404/06/05 09:20:31  5-MIN KMKG 061420Z 19011KT 10SM CLR 19/11 A2996 600 58  1200 200/11 RMK AO2
14840KMKG MKG20050406092509404/06/05 09:25:31  5-MIN KMKG 061425Z 19014KT 10SM CLR 19/11 A2995 600 56  1300 200/14 RMK AO2
14840KMKG MKG20050406093009404/06/05 09:30:31  5-MIN KMKG 061430Z 18011KT 10SM CLR 19/11 A2995 600 56  1300 190/11 RMK AO2
14840KMKG MKG20050406093509404/06/05 09:35:31  5-MIN KMKG 061435Z 18012KT 10SM CLR 19/11 A2995 600 56  1300 190/12 RMK AO2
14840KMKG MKG20050406094009404/06/05 09:40:31  5-MIN KMKG 061440Z 18010KT 10SM CLR 19/11 A2995 600 56  1300 190/10 RMK AO2
14840KMKG MKG20050406094509404/06/05 09:45:31  5-MIN KMKG 061445Z 18011KT 10SM CLR 19/11 A2995 600 56  1300 180/11 RMK AO2
14840KMKG MKG20050406095011704/06/05 09:50:31  5-MIN KMKG 061450Z 19010KT 10SM CLR 20/11 A2996 600 54  1400 200/10 RMK AO2 SLP143 T02000106 51011
14840KMKG MKG20050406095511704/06/05 09:55:31  5-MIN KMKG 061455Z 20011KT 10SM CLR 20/11 A2996 600 54  1400 200/11 RMK AO2 SLP143 T02000106 58002
14840KMKG MKG20050406100009404/06/05 10:00:31  5-MIN KMKG 061500Z 19009KT 10SM CLR 20/11 A2996 590 54  1400 200/09 RMK AO2
14840KMKG MKG20050406100509704/06/05 10:05:31  5-MIN KMKG 061505Z 19011KT 10SM FEW050 19/11 A2996 590  56 1300 190/11 RMK AO2
14840KMKG MKG20050406101009704/06/05 10:10:31  5-MIN KMKG 061510Z 20010KT 10SM BKN050 19/11 A2996 590  56 1300 200/10 RMK AO2
14840KMKG MKG20050406101509704/06/05 10:15:31  5-MIN KMKG 061515Z 19010KT 10SM BKN050 19/11 A2996 590  56 1300 200/10 RMK AO2
14840KMKG MKG20050406102009704/06/05 10:20:31  5-MIN KMKG 061520Z 20012KT 10SM BKN050 19/10 A2997 590  54 1300 210/12 RMK AO2
14840KMKG MKG20050406102509704/06/05 10:25:31  5-MIN KMKG 061525Z 19012KT 10SM OVC050 19/10 A2997 590  56 1200 200/12 RMK AO2
14840KMKG MKG20050406103009704/06/05 10:30:31  5-MIN KMKG 061530Z 19011KT 10SM OVC050 19/10 A2997 590  56 1200 190/11 RMK AO2
14840KMKG MKG20050406103509704/06/05 10:35:31  5-MIN KMKG 061535Z 19010KT 10SM OVC050 19/10 A2996 590  54 1300 190/10 RMK AO2
14840KMKG MKG20050406104010404/06/05 10:40:31  5-MIN KMKG 061540Z 20008KT 10SM BKN050 OVC060 19/10  A2996 590 54 1300 200/08 RMK AO2
14840KMKG MKG20050406104510404/06/05 10:45:31  5-MIN KMKG 061545Z 19011KT 10SM BKN050 BKN060 20/11  A2996 590 54 1400 190/11 RMK AO2
14840KMKG MKG20050406105012104/06/05 10:50:31  5-MIN KMKG 061550Z 19010KT 10SM BKN050 BKN060 20/10  A2996 590 52 1400 190/10 RMK AO2 SLP144 T02000100
14840KMKG MKG20050406105511404/06/05 10:55:31  5-MIN KMKG 061555Z 19009KT 10SM BKN055 20/10 A2996 600  52 1400 200/09 RMK AO2 SLP143 T02000100
14840KMKG MKG20050406110009704/06/05 11:00:31  5-MIN KMKG 061600Z 19011KT 10SM BKN055 21/10 A2996 600  50 1400 190/11 RMK AO2
14840KMKG MKG20050406110510404/06/05 11:05:31  5-MIN KMKG 061605Z 19014KT 10SM FEW050 BKN060 21/10  A2996 600 50 1400 190/14 RMK AO2
14840KMKG MKG20050406111009704/06/05 11:10:31  5-MIN KMKG 061610Z 20010KT 10SM BKN055 21/10 A2996 600  50 1400 200/10 RMK AO2
14840KMKG MKG20050406111510404/06/05 11:15:31  5-MIN KMKG 061615Z 20013KT 10SM SCT050 BKN060 21/10  A2996 600 48 1500 200/13 RMK AO2
14840KMKG MKG20050406112009704/06/05 11:20:31  5-MIN KMKG 061620Z 20011KT 10SM BKN055 21/10 A2996 590  50 1400 210/11 RMK AO2
14840KMKG MKG20050406112509704/06/05 11:25:31  5-MIN KMKG 061625Z 19011KT 10SM BKN055 21/11 A2996 600  50 1500 190/11 RMK AO2
14840KMKG MKG20050406113009704/06/05 11:30:31  5-MIN KMKG 061630Z 18009KT 10SM BKN055 21/10 A2995 600  48 1500 190/09 RMK AO2
14840KMKG MKG20050406113509704/06/05 11:35:31  5-MIN KMKG 061635Z 18013KT 10SM BKN055 22/10 A2995 600  47 1600 190/13 RMK AO2
14840KMKG MKG20050406224509804/06/05 22:45:31  5-MIN KMKG 070345Z 35009KT 10SM OVC075 14/09 A2989 660  71 700 360/09 RMK AO2 $
14840KMKG MKG20050406225011504/06/05 22:50:31  5-MIN KMKG 070350Z 36008KT 10SM OVC075 14/09 A2989 660  71 700 010/08 RMK AO2 SLP120 T01390089 $
14840KMKG MKG20050406225511504/06/05 22:55:31  5-MIN KMKG 070355Z 35007KT 10SM OVC075 14/09 A2989 660  71 700 360/07 RMK AO2 SLP118 T01390089 $
14840KMKG MKG20050406230009804/06/05 23:00:31  5-MIN KMKG 070400Z 34007KT 10SM OVC075 14/09 A2989 660  71 700 350/07 RMK AO2 $
14840KMKG MKG20050406230509604/06/05 23:05:31  5-MIN KMKG 070405Z 34005KT 9SM OVC075 14/09 A2989 660 71 700 350/05 RMK AO2 $
14840KMKG MKG20050406231009604/06/05 23:10:31  5-MIN KMKG 070410Z 01005KT 9SM OVC075 13/09 A2989 660 74 700 010/05 RMK AO2 $
14840KMKG MKG20050406231509604/06/05 23:15:31  5-MIN KMKG 070415Z 36006KT 9SM OVC075 14/09 A2989 660 71 700 360/06 RMK AO2 $
14840KMKG MKG20050406232009604/06/05 23:20:31  5-MIN KMKG 070420Z 34006KT 9SM OVC075 13/09 A2989 660 74 700 350/06 RMK AO2 $
14840KMKG MKG20050406232509604/06/05 23:25:31  5-MIN KMKG 070425Z 34005KT 9SM OVC075 13/09 A2989 660 74 700 340/05 RMK AO2 $
14840KMKG MKG20050406233009604/06/05 23:30:31  5-MIN KMKG 070430Z 32004KT 9SM OVC080 13/09 A2989 650 74 600 320/04 RMK AO2 $
14840KMKG MKG20050406233509604/06/05 23:35:31  5-MIN KMKG 070435Z 30003KT 9SM OVC080 13/09 A2990 650 74 600 300/03 RMK AO2 $
14840KMKG MKG20050406234010304/06/05 23:40:31  5-MIN KMKG 070440Z 31003KT 9SM FEW065 OVC080 13/09 A2989 650 74 600 310/03 RMK AO2 $
14840KMKG MKG20050406234510304/06/05 23:45:31  5-MIN KMKG 070445Z 00000KT 9SM SCT065 OVC080 13/09 A2989 650 74 700 000/00 RMK AO2 $
14840KMKG MKG20050406235013004/06/05 23:50:31  5-MIN KMKG 070450Z 35005KT 9SM SCT065 OVC080 13/09 A2989 650 74 600 360/05 RMK AO2 SLP122 T01330089 402330111 $
14840KMKG MKG20050406235513004/06/05 23:55:31  5-MIN KMKG 070455Z VRB04KT 9SM SCT065 OVC080 13/09 A2990 650 74 600 VRB/04 RMK AO2 SLP122 T01330089 402330111 $
14840KMKG MKG20050407000010304/07/05 00:00:32  5-MIN KMKG 070500Z 22006KT 9SM SCT065 OVC085 11/07 A2990 650 77 300 220/06 RMK AO2 $
14840KMKG MKG20050407000510504/07/05 00:05:31  5-MIN KMKG 070505Z 24005KT 10SM BKN065 OVC085 09/06  A2990 650 76 200 240/05 RMK AO2 $
14840KMKG MKG20050407001010504/07/05 00:10:31  5-MIN KMKG 070510Z 25004KT 10SM BKN065 OVC090 09/06  A2989 650 79 200 250/04 RMK AO2 $
14840KMKG MKG20050407001511204/07/05 00:15:31  5-MIN KMKG 070515Z 25004KT 10SM SCT060 BKN090 OVC110  09/06 A2989 650 79 200 250/04 RMK AO2 $
14840KMKG MKG20050407002011204/07/05 00:20:31  5-MIN KMKG 070520Z 23005KT 10SM BKN060 BKN090 OVC110  09/06 A2990 650 79 200 230/05 RMK AO2 $
14840KMKG MKG20050407002511204/07/05 00:25:31  5-MIN KMKG 070525Z 21006KT 10SM BKN060 BKN090 OVC110  09/06 A2990 650 83 100 220/06 RMK AO2 $
14840KMKG MKG20050407003011204/07/05 00:30:31  5-MIN KMKG 070530Z 24008KT 10SM BKN060 BKN090 OVC110  09/06 A2990 650 79 100 240/08 RMK AO2 $
14840KMKG MKG20050407003510504/07/05 00:35:31  5-MIN KMKG 070535Z 27006KT 10SM BKN060 OVC110 09/06  A2990 650 79 100 280/06 RMK AO2 $
14840KMKG MKG20050407004010504/07/05 00:40:31  5-MIN KMKG 070540Z 28006KT 10SM BKN060 OVC110 09/06  A2990 650 79 200 280/06 RMK AO2 $
14840KMKG MKG20050407004510504/07/05 00:45:31  5-MIN KMKG 070545Z 28006KT 10SM BKN060 OVC110 09/06  A2991 640 79 200 290/06 RMK AO2 $
14840KMKG MKG20050407005014004/07/05 00:50:31  5-MIN KMKG 070550Z 30006KT 10SM BKN060 OVC110 09/06  A2990 650 79 200 310/06 RMK AO2 SLP125 T00940061 10183 20089 50007 $
14840KMKG MKG20050407005513804/07/05 00:55:31  5-MIN KMKG 070555Z 30009KT 9SM BKN060 OVC110 09/07 A2990 650 83 200 300/09 RMK AO2 SLP123 T00940067 10183 20089 51005 $
14840KMKG MKG20050407010010304/07/05 01:00:31  5-MIN KMKG 070600Z 33012KT 9SM BKN060 OVC110 09/07 A2990 650 83 200 330/12 RMK AO2 $
14840KMKG MKG20050407010511104/07/05 01:05:31  5-MIN KMKG 070605Z 33010KT 9SM SCT060 BKN080 OVC110  09/06 A2990 650 83 100 330/10 RMK AO2 $
14840KMKG MKG20050407011011104/07/05 01:10:31  5-MIN KMKG 070610Z 34009KT 9SM SCT060 BKN080 OVC110  09/06 A2990 650 83 100 340/09 RMK AO2 $
14840KMKG MKG20050407011511004/07/05 01:15:31  5-MIN KMKG 070615Z 35008KT 10SM FEW060 BKN080 OVC110  08/06 A2991 640 82 0 350/08 RMK AO2 $
14840KMKG MKG20050407012011004/07/05 01:20:31  5-MIN KMKG 070620Z 34008KT 10SM FEW060 BKN080 OVC110  08/06 A2991 640 82 0 350/08 RMK AO2 $
14840KMKG MKG20050407012510304/07/05 01:25:31  5-MIN KMKG 070625Z 34009KT 10SM BKN080 OVC110 08/06  A2991 640 82 0 340/09 RMK AO2 $
14840KMKG MKG20050407013010304/07/05 01:30:31  5-MIN KMKG 070630Z 33010KT 10SM BKN075 OVC110 08/05  A2991 640 79 0 340/10 RMK AO2 $
14840KMKG MKG20050407013510304/07/05 01:35:31  5-MIN KMKG 070635Z 33012KT 10SM BKN075 OVC110 08/05  A2990 650 79 0 340/12 RMK AO2 $
14840KMKG MKG20050407014011804/07/05 01:40:31  5-MIN KMKG 070640Z 33010KT 10SM -RA BKN075 OVC110 08/05 A2990 650 79 0 330/10 RMK AO2 RAB39 P0000 $
14840KMKG MKG20050407014511804/07/05 01:45:31  5-MIN KMKG 070645Z 34007KT 10SM -RA BKN075 BKN110 08/05 A2991 640 82 0 340/07 RMK AO2 RAB39 P0000 $
14840KMKG MKG20050407015013504/07/05 01:50:31  5-MIN KMKG 070650Z 34008KT 10SM -RA BKN075 BKN110 08/05 A2991 640 82 0 350/08 RMK AO2 RAB39 SLP126 P0000 T00780050 $
14840KMKG MKG20050407015513504/07/05 01:55:31  5-MIN KMKG 070655Z 32007KT 10SM -RA BKN075 BKN110 08/05 A2991 640 82 0 330/07 RMK AO2 RAB39 SLP126 P0000 T00780050 $
14840KMKG MKG20050407020011704/07/05 02:00:31  5-MIN KMKG 070700Z 32006KT 10SM BKN075 BKN110 07/05  A2991 640 86 0 320/06 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407020511704/07/05 02:05:31  5-MIN KMKG 070705Z 32005KT 10SM BKN075 BKN110 07/05  A2991 640 86 0 330/05 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407021011704/07/05 02:10:31  5-MIN KMKG 070710Z 33005KT 10SM BKN075 BKN110 07/05  A2991 640 86 0 340/05 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407021512404/07/05 02:15:31  5-MIN KMKG 070715Z 01007KT 10SM FEW050 BKN075 BKN110  07/04 A2991 640 82 0 010/07 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407022012404/07/05 02:20:31  5-MIN KMKG 070720Z 36007KT 10SM SCT050 BKN075 OVC110  07/04 A2990 650 79 0 010/07 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407022512404/07/05 02:25:31  5-MIN KMKG 070725Z 35007KT 10SM FEW050 SCT075 OVC110  07/04 A2990 650 79 0 350/07 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407023012404/07/05 02:30:31  5-MIN KMKG 070730Z 35007KT 10SM FEW050 SCT075 OVC110  07/04 A2990 650 79 0 350/07 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407023511704/07/05 02:35:31  5-MIN KMKG 070735Z 35008KT 10SM FEW050 OVC100 07/03  A2990 650 76 0 350/08 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407024011704/07/05 02:40:31  5-MIN KMKG 070740Z 35008KT 10SM SCT050 OVC100 07/03  A2991 640 76 0 360/08 RMK AO2 RAE0658 P0000 $
14840KMKG MKG20050407024513204/07/05 02:45:31  5-MIN KMKG 070745Z 35006KT 10SM SCT050 OVC100 07/03  A2990 650 76 0 350/06 RMK AO2 RAE0658 CIG 050 RWY 14 P0000 $
14840KMKG MKG20050407025014104/07/05 02:50:31  5-MIN KMKG 070750Z 33006KT 10SM SCT045 BKN050 OVC100  07/04 A2990 650 82 0 340/06 RMK AO2 RAE0658 SLP126 P0000 T00720044 $
14840KMKG MKG20050407025514104/07/05 02:55:31  5-MIN KMKG 070755Z 34007KT 10SM BKN045 BKN050 OVC100  07/04 A2990 650 79 0 340/07 RMK AO2 RAE0658 SLP125 P0000 T00720039 $
14840KMKG MKG20050407030011004/07/05 03:00:31  5-MIN KMKG 070800Z 35008KT 10SM BKN045 BKN050 OVC100  07/03 A2990 650 76 0 350/08 RMK AO2 $
14840KMKG MKG20050407030510304/07/05 03:05:31  5-MIN KMKG 070805Z 34007KT 10SM BKN045 OVC050 07/03  A2990 650 76 0 350/07 RMK AO2 $
14840KMKG MKG20050407031009604/07/05 03:10:31  5-MIN KMKG 070810Z 33008KT 10SM OVC045 07/04 A2990 650  79 0 340/08 RMK AO2 $
14840KMKG MKG20050407031509604/07/05 03:15:31  5-MIN KMKG 070815Z 33008KT 10SM OVC045 07/03 A2989 650  76 0 340/08 RMK AO2 $
14840KMKG MKG20050407032009904/07/05 03:20:31  5-MIN KMKG 070820Z 33008KT 10SM OVC045 07/04 A2990 650  82 -100 340/08 RMK AO2 $
14840KMKG MKG20050407032509904/07/05 03:25:31  5-MIN KMKG 070825Z 34007KT 10SM OVC045 07/03 A2990 650  79 -100 340/07 RMK AO2 $
14840KMKG MKG20050407033009904/07/05 03:30:31  5-MIN KMKG 070830Z 32008KT 10SM OVC047 07/03 A2990 650  79 -100 320/08 RMK AO2 $
14840KMKG MKG20050407033509904/07/05 03:35:31  5-MIN KMKG 070835Z 33007KT 10SM OVC047 07/03 A2990 650  79 -100 340/07 RMK AO2 $
14840KMKG MKG20050407034009904/07/05 03:40:31  5-MIN KMKG 070840Z 32007KT 10SM OVC047 07/03 A2989 650  79 -100 330/07 RMK AO2 $
14840KMKG MKG20050407034509904/07/05 03:45:31  5-MIN KMKG 070845Z 32007KT 10SM OVC047 07/03 A2990 650  79 -100 320/07 RMK AO2 $
14840KMKG MKG20050407035012804/07/05 03:50:31  5-MIN KMKG 070850Z 32008KT 10SM OVC047 07/03 A2990 650  79 -100 320/08 RMK AO2 SLP124 60000 T00670033 51005 $
14840KMKG MKG20050407035513504/07/05 03:55:31  5-MIN KMKG 070855Z 32008KT 10SM FEW035 BKN047 07/03  A2990 650 79 -100 320/08 RMK AO2 SLP124 60000 T00670033 50000 $
14840KMKG MKG20050407040010604/07/05 04:00:31  5-MIN KMKG 070900Z 32008KT 10SM FEW035 BKN047 06/03  A2990 650 82 -200 330/08 RMK AO2 $
